,q2,q2_ans_best,res
409,建设银行什么时候成立的,中国建设银行跨行取款手续费,0
410,建设银行什么时候成立的,建设银行有多少个网点,0
411,建设银行什么时候成立的,建设银行哪些卡支持Apple Pay,0
412,建设银行什么时候成立的,中国建设银行电子银行业务中心地址,0
413,外币资本金可以质押贷款吗,质押贷是否支持外币,1
414,外币资本金可以质押贷款吗,龙卡通（储蓄卡）可以存外币吗,0
415,外币资本金可以质押贷款吗,定期存单目前是否可以质押,0
416,外币资本金可以质押贷款吗,可以代办信用卡吗,0
417,外币资本金可以质押贷款吗,如何归还龙卡通个人自助质押贷款？,0
418,外币资本金可以质押贷款吗,龙卡通个人自助质押贷款的额度是多少,0
419,外币资本金可以质押贷款吗,中午可以办理业务吗,0
420,外币资本金可以质押贷款吗,用护照可以开户吗,0
421,外币资本金可以质押贷款吗,信用卡可以取现金吗,0
422,外币资本金可以质押贷款吗,香港居民可以开户吗,0
423,外币资本金可以质押贷款吗,我可以办信用卡吗,0
424,外币资本金可以质押贷款吗,台湾居民可以开户吗,0
425,外币资本金可以质押贷款吗,临时身份证可以开户吗,0
426,外币资本金可以质押贷款吗,澳门居民可以开户吗,0
427,外币资本金可以质押贷款吗,ETC卡可以加油吗,0
428,外币资本金可以质押贷款吗,快速贷款是真的吗!,0
429,外币资本金可以质押贷款吗,可以办理汽车贷款的汽车类型,0
430,外币资本金可以质押贷款吗,粤通卡可以存钱吗,0
431,外币资本金可以质押贷款吗,银行卡在国外可以取款吗,0
432,外币资本金可以质押贷款吗,信用卡可以在柜台取款吗,0
433,申请建行快贷是不是必须去银行开通手机银行?,手机银行如何申请“快贷”业务,0
434,申请建行快贷是不是必须去银行开通手机银行?,手机银行转账进不去了,0
435,申请建行快贷是不是必须去银行开通手机银行?,手机银行怎么上不去了,0
436,申请建行快贷是不是必须去银行开通手机银行?,什么是建行手机银行,0
437,申请建行快贷是不是必须去银行开通手机银行?,只签约开通手机银行，未签约网银，可以在手机银行申请快贷吗,1
438,申请建行快贷是不是必须去银行开通手机银行?,什么是建行企业手机银行,0
439,申请建行快贷是不是必须去银行开通手机银行?,为什么我申请“快贷”提示不通过,0
440,申请建行快贷是不是必须去银行开通手机银行?,如何申请“快贷”业务,0
441,申请建行快贷是不是必须去银行开通手机银行?,如何开通手机银行,0
442,申请建行快贷是不是必须去银行开通手机银行?,企业网银如何申请快贷,0
443,申请建行快贷是不是必须去银行开通手机银行?,个人客户如何申请“快e贷”,0
444,申请建行快贷是不是必须去银行开通手机银行?,我有开通手机银行，怎么用不了呢,0
445,申请建行快贷是不是必须去银行开通手机银行?,银行柜台如何开通手机银行,0
446,申请建行快贷是不是必须去银行开通手机银行?,如何通过网上银行开通手机银行,0
447,申请建行快贷是不是必须去银行开通手机银行?,电话银行如何开通手机银行,0
448,申请建行快贷是不是必须去银行开通手机银行?,什么是建行微信银行,0
449,申请建行快贷是不是必须去银行开通手机银行?,手机银行转账不成功,0
450,申请建行快贷是不是必须去银行开通手机银行?,手机银行如何申请信用卡,0
451,申请建行快贷是不是必须去银行开通手机银行?,手机银行如何申请退保,0
452,申请建行快贷是不是必须去银行开通手机银行?,网站如何开通手机银行,0
453,信用卡账单分期手续费是多少,信用卡分期专线是多少,0
454,信用卡账单分期手续费是多少,建行信用卡取现手续费是多少,0
455,信用卡账单分期手续费是多少,分期手续费,1
456,信用卡账单分期手续费是多少,账单分期活动,0
457,信用卡账单分期手续费是多少,信用卡帐单、现金分期手续费,0
458,信用卡账单分期手续费是多少,账单分期能否累计积分,0
459,信用卡账单分期手续费是多少,分期通授信额度是多少,0
460,信用卡账单分期手续费是多少,帐单分期手续费,1
461,信用卡账单分期手续费是多少,什么是信用卡对账单,0
462,信用卡账单分期手续费是多少,结算通卡转账手续费是多少,0
463,信用卡账单分期手续费是多少,是否所有账单余额都可以办理账单分期业务,0
464,信用卡账单分期手续费是多少,如何办理龙卡贷吧信用卡账单分期业务,0
465,信用卡账单分期手续费是多少,分期手续费如何试算,0
466,信用卡账单分期手续费是多少,信用卡年费是多少,0
467,信用卡账单分期手续费是多少,信用卡服务热线是多少,0
468,信用卡账单分期手续费是多少,什么是信用卡分期通业务,0
469,信用卡账单分期手续费是多少,分期申请提前还款，手续费如何处理,0
470,信用卡账单分期手续费是多少,龙支付取款手续费和限额是多少,0
471,信用卡账单分期手续费是多少,什么是电子账单,0
472,信用卡账单分期手续费是多少,在国外用信用卡取款手续费收多少,0
473,"如何办理银行卡,有什么步骤,求具体!!!",简单密码具体包括什么,0
474,"如何办理银行卡,有什么步骤,求具体!!!",手机银行办理信用卡还款的操作步骤,0
475,"如何办理银行卡,有什么步骤,求具体!!!",“金益求精 金彩有你”活动介绍,0
476,"如何办理银行卡,有什么步骤,求具体!!!",手机银行交易限额的具体规定,0
477,"如何办理银行卡,有什么步骤,求具体!!!",财富卡办理有什么条件,0
478,"如何办理银行卡,有什么步骤,求具体!!!",信用卡签约账户支付步骤,0
479,"如何办理银行卡,有什么步骤,求具体!!!",网上如何办理银行卡,0
480,"如何办理银行卡,有什么步骤,求具体!!!",办理建行高速ETC有什么好处,0
481,"如何办理银行卡,有什么步骤,求具体!!!",办理公司外汇买卖有什么要求,0
482,"如何办理银行卡,有什么步骤,求具体!!!",银行卡长期不使用有什么影响,0
483,"如何办理银行卡,有什么步骤,求具体!!!",怎样办理银行卡,1
484,"如何办理银行卡,有什么步骤,求具体!!!",私人银行卡是否有附属卡,0
485,"如何办理银行卡,有什么步骤,求具体!!!",手机银行如何办理预约换卡,0
486,"如何办理银行卡,有什么步骤,求具体!!!",手机银行如何办理信用卡开卡,0
487,"如何办理银行卡,有什么步骤,求具体!!!",如何办理银行卡预授权撤销,0
488,"如何办理银行卡,有什么步骤,求具体!!!",私人银行频道有什么用途,0
489,"如何办理银行卡,有什么步骤,求具体!!!",手机银行预留信息有什么作用,0
490,"如何办理银行卡,有什么步骤,求具体!!!",你们银行办信用卡有什么条件,0
491,"如何办理银行卡,有什么步骤,求具体!!!",私人银行卡开户个数有没有限制,0
492,"如何办理银行卡,有什么步骤,求具体!!!",商务卡约定账户有什么要求,0
493,速通卡办理,怎样办理速通卡,1
494,速通卡办理,速通卡挂失,0
495,速通卡办理,是否可以办理建行速通卡注销，怎样办理,0
496,速通卡办理,银行速通卡损坏怎么办,0
497,速通卡办理,速通卡如何扣费,0
498,速通卡办理,什么是建行速通卡,0
499,速通卡办理,哪些车辆可以办理速通电子标签,0
500,速通卡办理,是否可以办理建行速通卡签约绑定银行账户变更，怎样办理,0
501,速通卡办理,如何打印建行速通卡消费明细,0
502,速通卡办理,建行速通卡的各种业务需要通过何种途径办理,0
503,速通卡办理,建行签约绑定账户可以办理几张建行速通卡,0
504,速通卡办理,速通电子标签丢失了,0
505,速通卡办理,怎么办理粤通卡,0
506,速通卡办理,如何办理云通卡,0
507,速通卡办理,如何办理结算通卡,0
508,速通卡办理,如何办理速盈交易,0
509,速通卡办理,建行速通卡相当于储值卡还是记账卡,0
510,速通卡办理,什么人可以办理国际速汇,0
511,速通卡办理,如何办理粤通卡信用卡和粤通卡借记卡之间的转换,0
512,速通卡办理,客户可以查询到多长时间的速通卡消费记录,0
513,怎么在网上支付交通违章罚款,电话银行如何缴纳跨省异地交通违章罚款,0
514,怎么在网上支付交通违章罚款,怎么支付交警罚款,1
515,怎么在网上支付交通违章罚款,缴纳交通违章费用,1
516,怎么在网上支付交通违章罚款,如何缴交通罚款,0
517,怎么在网上支付交通违章罚款,您好，我有一笔交通罚款，怎么交？,1
518,怎么在网上支付交通违章罚款,微信银行如何缴纳交通罚款,0
519,怎么在网上支付交通违章罚款,手机银行如何缴纳交通罚款,0
520,怎么在网上支付交通违章罚款,如何通过“悦生活”缴纳交通罚款,0
521,怎么在网上支付交通违章罚款,个人网银如何缴纳交通罚款,0
522,怎么在网上支付交通违章罚款,手机银行如何缴纳跨省异地交通违法罚款,0
523,怎么在网上支付交通违章罚款,如何通过网站“悦生活”缴纳交通罚款,0
524,怎么在网上支付交通违章罚款,建行能否跨省异地缴纳交通违法罚款,0
525,怎么在网上支付交通违章罚款,“悦生活”如何跨省异地缴纳交通罚款,0
526,怎么在网上支付交通违章罚款,网上支付后能否在银行打印发票,0
527,怎么在网上支付交通违章罚款,我的手机怎么在支付宝用不了,0
528,怎么在网上支付交通违章罚款,网上支付的分类,0
529,怎么在网上支付交通违章罚款,如何进行网上支付,0
530,怎么在网上支付交通违章罚款,汽车违章缴费,1
531,怎么在网上支付交通违章罚款,怎么开通龙支付,0
532,怎么在网上支付交通违章罚款,什么是“网上银行支付”,0
533,建行手机银行总说我绑定其它设备只能转5000,怎么我的手机银行只能转5000元呢,1
534,建行手机银行总说我绑定其它设备只能转5000,我的手机怎么只能转5000元,1
535,建行手机银行总说我绑定其它设备只能转5000,换了手机，现在手机转账只能转5000,1
